FlightID,RouteCode,Origin,Destination,FlightDate,FlightDurationMins,AircraftType,SeatsAvailable,SeatsSold,Revenue,OperationalCost
101963,CCU-LKO,CCU,LKO,2025-02-01,99,Boeing 737-800,189,115,162533.85,138606.78
101964,MAA-PNQ,MAA,PNQ,2024-12-12,107,Airbus A320,180,148,157934.83,128301.87
101965,HYD-LKO,HYD,LKO,2026-03-14,111,Airbus A320,180,138,122333.56,153415.24
101966,BOM-JAI,BOM,JAI,2026-03-21,93,Airbus A320,180,124,193769.34,135451.47
101967,HYD-LKO,HYD,LKO,2024-11-02,104,Airbus A321neo,220,211,110235.55,155307.9
101968,MAA-AMD,MAA,AMD,2024-12-04,130,Airbus A320,180,175,179834.78,158760.12
101969,BOM-LKO,BOM,LKO,2024-11-19,105,Boeing 787-8,242,217,220344.95,172848.81
101970,BLR-SIN,BLR,SIN,2025-11-06,253,Boeing 787-8,242,242,443764.19,409909.76
101971,DEL-MAA,DEL,MAA,2025-10-22,161,Boeing 737-800,189,147,225101.75,207745.75
101972,PNQ-JAI,PNQ,JAI,2025-01-14,96,Boeing 737-800,189,185,151235.98,134136.6
101973,PNQ-LKO,PNQ,LKO,2025-08-07,120,Boeing 787-8,242,190,187447.54,167041.54
101974,BOM-HKG,BOM,HKG,2025-01-27,329,Airbus A350-900,325,287,1313267.95,879767.6
101975,HYD-PNQ,HYD,PNQ,2025-04-05,66,Airbus A321neo,220,220,141139.45,116375.56
101976,BLR-SYD,BLR,SYD,2026-02-01,698,Airbus A350-900,325,250,1480030.03,1534189.82
101977,BLR-JFK,BLR,JFK,2024-08-04,984,Boeing 777-300ER,396,273,3583498.08,2986939.79
101978,AMD-PAT,AMD,PAT,2026-04-22,127,Airbus A321neo,220,176,208306.91,193843.49
101979,CCU-NAG,CCU,NAG,2025-05-27,93,Boeing 737-800,189,189,164071.99,140951.6
101980,PNQ-LKO,PNQ,LKO,2025-07-16,107,Airbus A320,180,143,157774.45,148059.76
101981,BOM-HKG,BOM,HKG,2024-07-12,333,Boeing 787-8,242,223,707370.14,596439.84
101982,PNQ-NAG,PNQ,NAG,2025-02-24,71,Boeing 737-800,189,136,108069.64,115127.55
101983,HYD-PAT,HYD,PAT,2024-10-14,115,Boeing 737-800,189,146,169196.35,156270.89
101984,BLR-SIN,BLR,SIN,2026-05-19,267,Boeing 787-8,242,242,602174.89,397468.94
101985,BLR-JFK,BLR,JFK,2025-05-22,992,Airbus A350-900,325,236,2489928.68,2393114.09
101986,PNQ-LKO,PNQ,LKO,2024-08-17,114,Airbus A320,180,134,168964.31,161571.65
101987,CCU-LKO,CCU,LKO,2025-05-31,87,Airbus A320,180,167,149004.34,133723.41
101988,AMD-PAT,AMD,PAT,2026-02-10,112,Airbus A320,180,146,224305.13,172243.88
101989,MAA-DOH,MAA,DOH,2025-08-17,275,Airbus A321neo,220,144,516170.06,374244.06
101990,CCU-NAG,CCU,NAG,2024-07-17,98,Boeing 737-800,189,131,195621.67,133915.21
101991,DEL-MAA,DEL,MAA,2025-04-08,163,Boeing 787-8,242,242,259999.29,227238.59
101992,BOM-LKO,BOM,LKO,2025-11-18,123,Airbus A320,180,138,155019.5,155280.56
101993,HYD-IXC,HYD,IXC,2026-04-18,138,Boeing 737-800,189,189,224545.58,194286.67
101994,BOM-JAI,BOM,JAI,2024-07-30,100,Boeing 737-800,189,168,193743.06,131924.36
101995,MAA-JFK,MAA,JFK,2026-06-05,1007,Boeing 787-8,242,166,1773784.65,1733603.4
101996,AMD-PAT,AMD,PAT,2025-07-13,130,Airbus A320,180,145,221869.99,168049.42
101997,BOM-COK,BOM,COK,2024-08-23,113,Airbus A320,180,120,162566.87,139560.65
101998,BOM-HKG,BOM,HKG,2024-09-15,348,Boeing 787-8,242,229,513447.21,535543.99
101999,BLR-SIN,BLR,SIN,2026-06-16,256,Boeing 737-800,189,153,377721.16,333209.82
102000,LKO-IXC,LKO,IXC,2024-11-29,65,Boeing 737-800,189,173,146528.26,116350.47
102001,BLR-DOH,BLR,DOH,2025-10-01,247,Boeing 787-8,242,195,465971.12,440274.74
102002,CCU-NAG,CCU,NAG,2025-11-14,102,Airbus A320,180,149,200907.86,147756.46
102003,AMD-NAG,AMD,NAG,2025-03-28,75,ATR 72-600,72,59,63515.06,65884.81
102004,BLR-SIN,BLR,SIN,2025-03-06,267,Airbus A321neo,220,178,567916.19,420847.44
102005,BOM-HKG,BOM,HKG,2025-11-19,327,Boeing 787-8,242,204,557593.71,508197.82
102006,HYD-LKO,HYD,LKO,2025-01-09,118,Airbus A320,180,180,144802.65,145861.98
102007,BOM-LKO,BOM,LKO,2025-12-09,123,Boeing 787-8,242,187,207300.72,192057.55
102008,BOM-HKG,BOM,HKG,2024-12-05,336,Boeing 787-8,242,212,908281.89,614047.54
102009,DEL-MAA,DEL,MAA,2025-07-30,168,Airbus A320,180,153,203531.65,208830.12
102010,BLR-DOH,BLR,DOH,2025-01-09,256,Airbus A321neo,220,195,418468.94,354436.63
102011,CCU-LKO,CCU,LKO,2026-02-12,107,ATR 72-600,72,46,81174.08,70874.02
102012,CCU-PAT,CCU,PAT,2025-03-04,72,Airbus A321neo,220,164,116576.41,105083.3
102013,BLR-PNQ,BLR,PNQ,2025-12-26,83,Airbus A320,180,151,163766.44,119888.02
102014,AMD-NAG,AMD,NAG,2025-09-15,71,Airbus A321neo,220,162,110531.39,124898.87
102015,HYD-IXC,HYD,IXC,2025-09-25,135,Airbus A321neo,220,170,207575.4,190558.94
102016,DEL-MAA,DEL,MAA,2025-09-06,163,Boeing 737-800,189,149,220382.86,188498.51
102017,PNQ-LKO,PNQ,LKO,2026-03-15,109,Airbus A320,180,142,156702.9,150718.28
102018,BLR-COK,BLR,COK,2024-10-22,62,ATR 72-600,72,54,69016.97,54496.62
102019,MAA-AMD,MAA,AMD,2024-09-06,124,Airbus A320,180,137,197461.87,166965.68
102020,AMD-NAG,AMD,NAG,2025-08-19,87,Airbus A321neo,220,176,117791.36,127792.46
102021,DEL-MAA,DEL,MAA,2025-04-01,167,Boeing 737-800,189,184,226006.61,199016.25
102022,PNQ-LKO,PNQ,LKO,2026-06-23,118,Airbus A320,180,121,151338.08,152962.56
102023,BOM-HKG,BOM,HKG,2026-06-18,337,Boeing 787-8,242,218,784067.7,583713.75
102024,BOM-HKG,BOM,HKG,2024-12-22,342,Boeing 777-300ER,396,391,1218998.71,903100.77
102025,MAA-AMD,MAA,AMD,2024-11-23,140,Airbus A320,180,157,191058.8,178140.53
102026,DEL-DOH,DEL,DOH,2025-03-28,202,Airbus A321neo,220,146,283376.36,367512.94
102027,PNQ-LKO,PNQ,LKO,2025-06-26,102,Boeing 737-800,189,175,180744.57,165674.83
102028,HYD-COK,HYD,COK,2024-10-21,84,Boeing 737-800,189,171,139099.17,122680.16
102029,MAA-AMD,MAA,AMD,2025-02-19,125,Boeing 737-800,189,132,172791.91,171626.75
102030,PNQ-LKO,PNQ,LKO,2025-05-08,104,Airbus A320,180,147,213970.65,157498.89
102031,BOM-LKO,BOM,LKO,2026-01-10,113,Airbus A321neo,220,164,239607.04,164526.34
102032,HYD-PNQ,HYD,PNQ,2025-06-27,56,Boeing 737-800,189,128,132487.79,104734.01
102033,BOM-LKO,BOM,LKO,2026-03-03,121,Airbus A321neo,220,168,190388.19,170733.11
102034,AMD-NAG,AMD,NAG,2024-11-29,85,Boeing 737-800,189,136,111170.87,127759.02
102035,BOM-DXB,BOM,DXB,2025-11-22,161,Boeing 737-800,189,139,211962.74,222896.32
102036,DEL-COK,DEL,COK,2025-01-28,177,Boeing 737-800,189,173,246649.33,230289.39
102037,PNQ-LKO,PNQ,LKO,2025-04-07,118,Boeing 787-8,242,242,246727.02,189789.57
102038,BLR-SIN,BLR,SIN,2025-12-22,258,Boeing 787-8,242,242,452735.69,407481.33
102039,MAA-DOH,MAA,DOH,2026-02-24,263,Airbus A321neo,220,175,328273.48,409986.88
102040,DEL-JFK,DEL,JFK,2025-12-15,860,Boeing 787-8,242,208,1869676.07,1512977.01
102041,MAA-JFK,MAA,JFK,2026-02-01,1002,Boeing 787-8,242,193,2228686.42,1836999.46
102042,BOM-HKG,BOM,HKG,2025-11-23,349,Boeing 787-8,242,219,490957.92,624722.84
102043,CCU-PAT,CCU,PAT,2025-04-23,66,ATR 72-600,72,67,72002.63,58649.27
102044,DEL-DOH,DEL,DOH,2025-04-28,209,Airbus A321neo,220,220,279103.93,304408.23
102045,MAA-AMD,MAA,AMD,2024-08-24,133,Airbus A321neo,220,168,246010.19,187123.84
102046,HYD-LKO,HYD,LKO,2024-08-21,118,Airbus A321neo,220,109,129893.87,156781.01
102047,BOM-LKO,BOM,LKO,2026-05-13,126,Airbus A321neo,220,174,212201.02,183697.27
102048,BOM-COK,BOM,COK,2024-11-24,113,Boeing 787-8,242,144,246656.16,183421.71
102049,PNQ-LKO,PNQ,LKO,2025-02-10,104,Boeing 737-800,189,142,173665.73,144165.02
102050,HYD-SIN,HYD,SIN,2025-07-31,273,Airbus A320,180,145,497982.09,350198.77
102051,MAA-BKK,MAA,BKK,2025-05-06,185,Airbus A320,180,115,331640.71,267890.45
102052,PNQ-LKO,PNQ,LKO,2026-02-13,124,Airbus A321neo,220,202,182475.08,159188.66
102053,BOM-HKG,BOM,HKG,2025-01-21,335,Boeing 787-8,242,185,607255.28,540562.04
102054,DEL-MAA,DEL,MAA,2026-01-10,161,Boeing 737-800,189,159,199239.45,188129.82
102055,BOM-HKG,BOM,HKG,2025-12-22,327,Boeing 777-300ER,396,347,1360468.42,930986.24
102056,AMD-NAG,AMD,NAG,2025-10-23,87,Airbus A321neo,220,156,105720.86,127185.65
102057,HYD-NAG,HYD,NAG,2026-01-24,62,Airbus A321neo,220,211,116148.66,102286.29
102058,BOM-HKG,BOM,HKG,2025-05-06,328,Boeing 787-8,242,173,733175.74,605825.3
102059,DEL-COK,DEL,COK,2026-01-31,181,Airbus A321neo,220,194,340864.91,262892.36
102060,MAA-AMD,MAA,AMD,2026-05-18,121,Boeing 787-8,242,185,236130.44,181985.31
102061,MAA-JFK,MAA,JFK,2024-08-25,994,Boeing 777-300ER,396,304,2511489.37,2408572.66
102062,AMD-NAG,AMD,NAG,2026-03-01,72,Airbus A321neo,220,137,132090.86,123053.92
102063,AMD-NAG,AMD,NAG,2024-09-01,78,Boeing 737-800,189,144,112856.29,115910.48
102064,HYD-COK,HYD,COK,2026-06-19,96,Boeing 737-800,189,109,191581.24,125275.68
102065,CCU-PAT,CCU,PAT,2025-02-14,66,ATR 72-600,72,64,67024.32,59617.54
102066,DEL-SIN,DEL,SIN,2024-07-07,332,Boeing 787-8,242,180,794381.64,593914.34
102067,BLR-DXB,BLR,DXB,2024-12-04,214,Airbus A320,180,178,278352.68,309882.3
102068,BOM-JAI,BOM,JAI,2025-10-29,90,Airbus A320,180,141,155489.74,125541.82
102069,DEL-NAG,DEL,NAG,2025-05-04,104,Boeing 737-800,189,124,145158.21,131006.67
102070,MAA-BKK,MAA,BKK,2026-01-11,200,Boeing 787-8,242,162,411421.61,312455.95
102071,BLR-SYD,BLR,SYD,2024-11-04,704,Airbus A350-900,325,261,1516343.96,1565585.53
102072,DEL-SIN,DEL,SIN,2026-05-05,337,Boeing 787-8,242,191,646855.94,520023.72
102073,DEL-NAG,DEL,NAG,2025-11-04,85,ATR 72-600,72,63,67215.91,67502.25
102074,BLR-SIN,BLR,SIN,2026-05-15,259,Boeing 787-8,242,160,514293.42,417503.83
102075,HYD-PAT,HYD,PAT,2025-09-09,114,Boeing 737-800,189,134,164986.22,146802.04
102076,AMD-NAG,AMD,NAG,2026-02-15,79,Airbus A320,180,137,107171.39,116111.19
102077,DEL-SIN,DEL,SIN,2024-08-13,332,Boeing 777-300ER,396,349,1254943.85,1009250.44
102078,BOM-LKO,BOM,LKO,2025-10-13,126,Airbus A320,180,133,171934.1,147777.38
102079,MAA-BKK,MAA,BKK,2025-11-28,200,Airbus A321neo,220,187,274964.7,287261.97
102080,BLR-JFK,BLR,JFK,2024-12-26,986,Airbus A350-900,325,325,3144354.01,2304315.35
102081,BOM-LKO,BOM,LKO,2024-11-21,113,Boeing 737-800,189,189,224405.22,151699.99
102082,BOM-HKG,BOM,HKG,2026-04-22,335,Boeing 787-8,242,178,659114.63,565115.56
102083,MAA-BKK,MAA,BKK,2026-06-26,183,Boeing 737-800,189,189,359034.45,295863.97
102084,BOM-HKG,BOM,HKG,2025-05-28,328,Airbus A350-900,325,302,794870.53,813900.16
102085,DEL-COK,DEL,COK,2024-09-08,187,Boeing 737-800,189,151,288763.62,201866.02
102086,BLR-BKK,BLR,BKK,2024-10-17,200,Airbus A320,180,168,320675.54,285704.59
102087,BLR-SIN,BLR,SIN,2025-02-28,252,Airbus A321neo,220,161,384950.93,370481.43
102088,BLR-DOH,BLR,DOH,2025-09-04,246,Boeing 737-800,189,128,345795.47,378180.55
102089,MAA-AMD,MAA,AMD,2024-09-13,119,Airbus A321neo,220,169,254584.78,185636.5
102090,MAA-PNQ,MAA,PNQ,2024-12-26,85,Boeing 737-800,189,179,180769.61,133777.22
102091,BLR-SIN,BLR,SIN,2026-02-08,271,Airbus A321neo,220,200,466008.96,411483.05
102092,PNQ-LKO,PNQ,LKO,2025-02-16,119,Airbus A321neo,220,152,170340.46,160845.1
102093,PNQ-LKO,PNQ,LKO,2025-01-13,122,Boeing 787-8,242,160,193946.84,166545.7
102094,MAA-AMD,MAA,AMD,2024-08-04,120,Boeing 787-8,242,104,261076.27,210071.33
102095,BLR-JFK,BLR,JFK,2026-01-11,983,Airbus A350-900,325,295,3137437.83,2421927.02
102096,BOM-LKO,BOM,LKO,2026-04-19,128,Boeing 737-800,189,189,187163.81,157567.68
102097,PNQ-LKO,PNQ,LKO,2025-11-25,123,Airbus A320,180,180,184100.05,147625.79
102098,BLR-SYD,BLR,SYD,2024-09-07,691,Airbus A350-900,325,224,1853517.02,1568164.1
102099,BLR-DXB,BLR,DXB,2024-11-08,226,Boeing 787-8,242,142,321954.94,407650.93
102100,AMD-NAG,AMD,NAG,2026-03-08,75,Airbus A320,180,132,111446.22,119241.34
102101,MAA-AMD,MAA,AMD,2025-03-15,125,Boeing 787-8,242,167,192586.12,195415.14
102102,BOM-LKO,BOM,LKO,2025-04-21,108,Boeing 787-8,242,154,181378.06,168488.44
102103,DEL-COK,DEL,COK,2025-11-25,189,Boeing 787-8,242,242,302787.13,252753.35
102104,BLR-SYD,BLR,SYD,2026-02-17,710,Airbus A350-900,325,290,1700981.93,1580850.98
102105,HYD-LHR,HYD,LHR,2025-06-12,574,Boeing 787-8,242,143,976755.58,953278.61
102106,PNQ-LKO,PNQ,LKO,2025-01-26,104,Boeing 787-8,242,214,158629.22,180092.26
102107,BOM-HKG,BOM,HKG,2024-09-02,341,Boeing 777-300ER,396,261,997366.04,885616.87
102108,MAA-AMD,MAA,AMD,2026-06-20,140,Boeing 787-8,242,150,181978.44,210944.4
102109,MAA-JFK,MAA,JFK,2025-08-31,984,Boeing 787-8,242,197,2062106.45,1680143.57
102110,BLR-SYD,BLR,SYD,2024-11-10,701,Boeing 787-8,242,242,1137527.95,1091329.9
102111,MAA-AMD,MAA,AMD,2026-04-27,130,Airbus A320,180,180,222934.88,162240.35
102112,HYD-NAG,HYD,NAG,2025-02-19,72,ATR 72-600,72,58,59694.65,55550.12
102113,MAA-AMD,MAA,AMD,2025-12-30,138,Boeing 737-800,189,173,185696.12,173887.46
102114,MAA-PNQ,MAA,PNQ,2025-11-06,85,ATR 72-600,72,56,84681.28,67439.85
102115,BOM-HKG,BOM,HKG,2025-09-11,335,Airbus A350-900,325,248,1139866.57,806805.09
102116,BOM-JAI,BOM,JAI,2025-07-12,100,Airbus A320,180,131,145899.04,131176.38
102117,BOM-LKO,BOM,LKO,2024-10-03,110,Boeing 787-8,242,172,184526.0,183942.11
102118,AMD-PAT,AMD,PAT,2026-01-01,134,Boeing 737-800,189,189,244223.81,166592.0
102119,DEL-JFK,DEL,JFK,2024-08-28,877,Boeing 787-8,242,178,1424186.29,1281756.66
102120,BOM-JAI,BOM,JAI,2025-06-24,86,Airbus A320,180,124,144278.23,135493.21
102121,BLR-JFK,BLR,JFK,2025-08-12,976,Boeing 777-300ER,396,387,2936715.08,2657557.01
102122,BOM-JAI,BOM,JAI,2026-01-08,91,Airbus A320,180,147,126906.71,128662.9
102123,BLR-SIN,BLR,SIN,2025-02-11,269,Boeing 787-8,242,197,525221.73,434339.18
102124,AMD-NAG,AMD,NAG,2026-05-01,83,Boeing 737-800,189,140,92994.15,117607.37
102125,BLR-JFK,BLR,JFK,2024-10-15,986,Boeing 787-8,242,233,1759793.86,1436292.94
102126,BLR-JFK,BLR,JFK,2025-04-13,988,Boeing 777-300ER,396,361,2946987.28,2382550.16
102127,MAA-DOH,MAA,DOH,2025-05-09,267,Boeing 787-8,242,242,502744.96,477546.87
102128,PNQ-NAG,PNQ,NAG,2024-11-23,83,Boeing 737-800,189,159,123657.02,108819.97
102129,AMD-PAT,AMD,PAT,2024-10-25,131,Airbus A321neo,220,126,171393.03,166120.34
102130,MAA-JFK,MAA,JFK,2025-05-04,997,Boeing 787-8,242,242,2384401.15,1777236.47
102131,DEL-MAA,DEL,MAA,2025-11-20,160,Airbus A321neo,220,220,216388.09,200819.11
102132,MAA-PNQ,MAA,PNQ,2025-07-24,90,Boeing 737-800,189,137,119440.37,131300.65
102133,CCU-LKO,CCU,LKO,2026-01-06,91,Airbus A320,180,180,179443.49,136611.51
102134,MAA-BKK,MAA,BKK,2025-06-10,197,Boeing 787-8,242,220,529928.82,358871.21
102135,MAA-DOH,MAA,DOH,2024-07-29,269,Boeing 787-8,242,201,640663.07,436091.89
102136,MAA-JFK,MAA,JFK,2024-08-28,993,Airbus A350-900,325,246,2260259.61,2411513.76
102137,BOM-COK,BOM,COK,2025-04-21,119,Boeing 787-8,242,242,163076.64,179707.58
102138,MAA-BKK,MAA,BKK,2026-02-02,193,Airbus A321neo,220,176,443184.82,322820.58
102139,AMD-NAG,AMD,NAG,2025-03-01,81,Airbus A321neo,220,180,136936.6,123608.59
102140,MAA-AMD,MAA,AMD,2024-09-26,141,Boeing 737-800,189,103,211931.4,184545.01
102141,BOM-HKG,BOM,HKG,2024-08-09,339,Boeing 787-8,242,189,585711.81,582830.56
102142,BOM-LKO,BOM,LKO,2026-03-15,124,Boeing 737-800,189,121,151514.83,145452.1
102143,AMD-NAG,AMD,NAG,2024-12-31,90,ATR 72-600,72,54,55791.54,64187.19
102144,MAA-AMD,MAA,AMD,2025-07-03,119,Airbus A320,180,127,199486.42,165616.63
102145,BLR-BKK,BLR,BKK,2024-09-20,199,Airbus A320,180,154,358081.74,272702.71
102146,BLR-SYD,BLR,SYD,2025-01-01,689,Boeing 787-8,242,203,1376439.69,1087650.87
102147,BOM-HKG,BOM,HKG,2025-02-18,337,Boeing 787-8,242,219,755170.52,584818.54
102148,CCU-PAT,CCU,PAT,2024-10-26,54,Boeing 737-800,189,189,137688.62,106117.98
102149,PNQ-LKO,PNQ,LKO,2025-05-21,113,Airbus A321neo,220,220,127007.31,156591.91
102150,BLR-SIN,BLR,SIN,2025-03-23,264,Airbus A320,180,142,444542.03,380545.4
102151,MAA-AMD,MAA,AMD,2026-01-05,139,Boeing 787-8,242,213,216654.63,206868.58
102152,BLR-SYD,BLR,SYD,2025-09-28,690,Boeing 787-8,242,200,972571.42,1045030.75
102153,MAA-AMD,MAA,AMD,2026-05-29,132,Airbus A320,180,171,172466.42,163947.63
102154,DEL-SIN,DEL,SIN,2025-05-31,320,Boeing 777-300ER,396,328,1218940.45,944797.68
102155,BOM-LKO,BOM,LKO,2025-07-19,126,Boeing 787-8,242,191,235875.69,180395.31
102156,MAA-BKK,MAA,BKK,2024-08-15,183,Boeing 737-800,189,125,315086.76,261030.67
102157,BOM-BLR,BOM,BLR,2025-02-02,82,Boeing 737-800,189,168,165055.49,136345.5
102158,DEL-NAG,DEL,NAG,2026-02-16,93,ATR 72-600,72,60,92359.08,70228.31
102159,MAA-BKK,MAA,BKK,2026-05-04,193,Airbus A321neo,220,185,358927.37,320097.3
102160,MAA-PNQ,MAA,PNQ,2024-09-18,87,Airbus A321neo,220,187,179607.78,157677.99
102161,DEL-JFK,DEL,JFK,2026-04-07,884,Airbus A350-900,325,325,2547575.11,1991594.21
102162,CCU-LKO,CCU,LKO,2025-12-23,104,ATR 72-600,72,58,86787.63,71881.33
102163,BLR-SYD,BLR,SYD,2025-05-21,701,Airbus A350-900,325,251,2058767.1,1501096.79
102164,MAA-JFK,MAA,JFK,2025-03-06,988,Boeing 787-8,242,148,2498826.22,1765293.17
102165,MAA-BKK,MAA,BKK,2024-10-27,186,Airbus A320,180,147,325747.21,272895.48
102166,BLR-COK,BLR,COK,2024-09-20,56,Airbus A321neo,220,192,123332.2,100140.98
102167,DEL-NAG,DEL,NAG,2026-03-12,97,Airbus A321neo,220,207,185039.39,137581.01
102168,BOM-HKG,BOM,HKG,2024-11-06,345,Boeing 787-8,242,229,674803.28,624519.07
102169,AMD-PAT,AMD,PAT,2026-05-13,129,Boeing 787-8,242,199,206497.43,179567.76
102170,AMD-NAG,AMD,NAG,2024-09-22,77,Airbus A320,180,164,98040.13,117503.2
102171,DEL-NAG,DEL,NAG,2025-01-19,93,Airbus A320,180,152,193073.96,136085.54
102172,BLR-DOH,BLR,DOH,2025-03-27,240,Airbus A320,180,138,394068.49,352336.71
102173,BLR-SIN,BLR,SIN,2024-08-04,249,Airbus A321neo,220,192,528850.96,436699.31
102174,MAA-AMD,MAA,AMD,2025-12-10,120,Airbus A320,180,127,229367.93,175662.87
102175,HYD-LHR,HYD,LHR,2025-08-16,582,Boeing 777-300ER,396,273,2067856.73,1685330.94
102176,AMD-PAT,AMD,PAT,2025-06-10,120,Airbus A321neo,220,170,218335.23,183134.24
102177,BLR-SYD,BLR,SYD,2025-06-29,689,Boeing 777-300ER,396,205,2482585.4,2128445.88
102178,MAA-DOH,MAA,DOH,2025-09-20,273,Boeing 737-800,189,173,500345.71,351743.98
102179,HYD-NAG,HYD,NAG,2026-02-24,55,Airbus A320,180,119,133660.08,103702.2
102180,MAA-BKK,MAA,BKK,2026-02-28,201,Airbus A320,180,124,310531.71,267682.48
102181,BLR-SIN,BLR,SIN,2024-12-28,255,Airbus A321neo,220,188,503795.66,407137.68
102182,HYD-COK,HYD,COK,2025-05-01,80,Airbus A321neo,220,220,167332.6,139788.43
102183,MAA-AMD,MAA,AMD,2025-12-03,131,Airbus A321neo,220,194,257036.7,198419.04
102184,CCU-LKO,CCU,LKO,2024-12-30,91,Airbus A320,180,142,160672.55,139813.79
102185,MAA-AMD,MAA,AMD,2025-02-01,140,Boeing 787-8,242,218,242891.49,196816.24
102186,AMD-NAG,AMD,NAG,2025-06-21,77,Airbus A321neo,220,159,91867.01,126068.99
102187,BOM-JAI,BOM,JAI,2024-12-21,96,Airbus A320,180,169,122148.79,130085.92
102188,HYD-LHR,HYD,LHR,2025-02-23,592,Boeing 777-300ER,396,299,2356866.05,1673159.83
102189,LKO-IXC,LKO,IXC,2024-12-20,83,Airbus A320,180,176,92963.71,106039.62
102190,BLR-JFK,BLR,JFK,2025-01-16,986,Boeing 777-300ER,396,366,2727390.27,2333230.99
102191,MAA-JFK,MAA,JFK,2026-02-05,987,Boeing 787-8,242,152,2047162.49,1607378.31
102192,BLR-COK,BLR,COK,2024-10-21,57,Airbus A320,180,130,106133.76,97189.84
102193,HYD-LHR,HYD,LHR,2025-11-18,595,Boeing 787-8,242,221,1024285.8,914656.47
102194,BLR-DOH,BLR,DOH,2024-10-28,255,Boeing 787-8,242,192,527669.12,469010.86
102195,MAA-JFK,MAA,JFK,2024-09-15,988,Boeing 777-300ER,396,283,3553021.0,2576765.17
102196,DEL-NAG,DEL,NAG,2025-12-08,96,Airbus A320,180,180,121925.09,132413.79
102197,MAA-AMD,MAA,AMD,2024-08-09,140,Boeing 737-800,189,164,229293.24,169119.91
102198,HYD-SIN,HYD,SIN,2026-01-23,264,Boeing 737-800,189,189,499910.09,383584.09
102199,BLR-DOH,BLR,DOH,2024-07-09,253,Airbus A320,180,118,416503.38,315342.48
102200,HYD-COK,HYD,COK,2025-01-17,83,Airbus A321neo,220,171,150651.71,135480.0
102201,BOM-BLR,BOM,BLR,2025-04-16,97,Airbus A321neo,220,209,140549.67,134197.6
102202,DEL-SIN,DEL,SIN,2025-02-05,329,Boeing 787-8,242,155,632972.91,488962.0
102203,MAA-AMD,MAA,AMD,2024-12-30,123,Boeing 737-800,189,189,211255.31,158356.03
102204,BLR-SIN,BLR,SIN,2025-02-26,262,Boeing 737-800,189,163,508968.54,369710.0
102205,HYD-NAG,HYD,NAG,2025-05-04,55,ATR 72-600,72,71,71218.3,58233.13
102206,BLR-DOH,BLR,DOH,2026-04-07,249,Boeing 737-800,189,189,338905.93,338546.42
102207,BOM-LKO,BOM,LKO,2024-10-24,106,Airbus A321neo,220,177,211145.06,183817.43
102208,BLR-JFK,BLR,JFK,2025-10-01,983,Boeing 777-300ER,396,313,2925310.26,2552224.89
102209,DEL-DOH,DEL,DOH,2025-05-23,213,Airbus A320,180,174,239669.45,300259.7
102210,BOM-LKO,BOM,LKO,2025-11-08,107,Airbus A321neo,220,181,192813.75,180460.03
102211,BLR-DOH,BLR,DOH,2024-07-30,254,Boeing 737-800,189,167,403168.61,330974.95
102212,DEL-NAG,DEL,NAG,2024-09-01,100,Airbus A321neo,220,159,159644.46,144119.89
102213,AMD-NAG,AMD,NAG,2025-09-26,80,ATR 72-600,72,56,66794.88,64089.2
102214,AMD-NAG,AMD,NAG,2025-02-10,81,Airbus A320,180,114,110483.81,116599.32
102215,MAA-JFK,MAA,JFK,2026-02-07,992,Boeing 787-8,242,202,1939303.53,1797772.89
102216,CCU-NAG,CCU,NAG,2026-03-21,93,ATR 72-600,72,69,90660.76,73379.86
102217,BOM-JAI,BOM,JAI,2024-07-22,108,Boeing 737-800,189,136,128101.13,142384.87
102218,DEL-MAA,DEL,MAA,2026-01-18,168,Boeing 737-800,189,176,212221.91,183943.28
102219,MAA-AMD,MAA,AMD,2024-12-08,131,Airbus A320,180,136,177346.69,174916.41
102220,HYD-IXC,HYD,IXC,2024-12-13,134,Boeing 737-800,189,189,170684.04,192601.58
102221,AMD-NAG,AMD,NAG,2024-07-14,88,Airbus A320,180,147,96977.86,112600.47
102222,MAA-AMD,MAA,AMD,2025-08-12,120,Boeing 787-8,242,203,234297.79,209419.34
102223,MAA-AMD,MAA,AMD,2026-04-08,118,Airbus A321neo,220,206,207129.98,196143.68
102224,AMD-PAT,AMD,PAT,2025-07-22,115,Airbus A321neo,220,170,227313.85,185037.91
102225,BOM-JAI,BOM,JAI,2024-09-25,91,ATR 72-600,72,57,81983.8,67574.1
102226,PNQ-JAI,PNQ,JAI,2024-07-21,105,ATR 72-600,72,48,73004.98,67766.27
102227,MAA-JFK,MAA,JFK,2026-02-23,986,Airbus A350-900,325,231,2825473.98,2403101.01
102228,PNQ-LKO,PNQ,LKO,2025-05-28,110,Boeing 737-800,189,189,170096.94,153183.22
102229,BOM-HKG,BOM,HKG,2024-10-11,336,Boeing 787-8,242,156,699871.02,535616.95
102230,DEL-BKK,DEL,BKK,2024-10-04,237,Airbus A321neo,220,207,365050.23,358522.93
102231,CCU-AMD,CCU,AMD,2026-06-20,142,Airbus A321neo,220,220,193240.02,209697.58
102232,AMD-PAT,AMD,PAT,2025-08-08,124,Airbus A320,180,163,233963.46,171352.84
102233,BOM-HKG,BOM,HKG,2026-02-12,336,Boeing 777-300ER,396,355,1260357.1,1048275.89
102234,HYD-IXC,HYD,IXC,2026-01-28,136,Airbus A320,180,180,196074.74,163990.91
102235,AMD-NAG,AMD,NAG,2024-09-24,85,Airbus A320,180,164,113379.88,113381.29
